Time,sample,Type,Sub,Chan,Num,Aux
21:48.2,470976,t,0,0,4,
21:48.3,471012,),0,0,2,
21:51.1,471999,(,0,0,1,
21:51.1,472018,N,0,0,0,
21:51.1,472024,),0,0,1,
21:51.3,472091,(,0,0,2,
21:51.4,472109,t,0,0,4,
21:51.5,472148,t,0,0,4,
21:51.6,472192,),0,0,2,
21:54.3,473180,(,0,0,1,
21:54.4,473200,N,0,0,0,
21:54.4,473214,),0,0,1,
21:54.6,473267,(,0,0,2,
21:54.7,473294,t,0,0,4,
21:54.7,473324,t,0,0,4,
21:54.9,473385,),0,0,2,
21:55.2,473480,(,0,0,1,
21:55.2,473497,N,0,0,0,
21:55.2,473505,),0,0,1,
21:55.4,473563,(,0,0,2,
21:55.5,473580,t,0,0,4,
21:55.6,473623,t,0,0,4,
21:55.7,473666,),0,0,2,
21:57.6,474340,(,0,0,1,
21:57.6,474361,N,0,0,0,
21:57.6,474368,),0,0,1,
21:57.8,474434,(,0,0,2,
21:57.9,474449,t,0,0,4,
21:58.0,474483,t,0,0,4,
21:58.1,474526,),0,0,2,
21:58.4,474633,(,0,0,1,
21:58.4,474651,N,0,0,0,
21:58.5,474666,),0,0,1,
21:58.7,474752,(,0,0,2,
21:58.8,474779,t,0,0,0,
21:58.9,474815,),0,0,2,
21:59.2,474921,(,0,0,1,
21:59.2,474942,N,0,0,0,
21:59.3,474950,),0,0,1,
21:59.4,475018,(,0,0,2,
21:59.5,475040,t,0,0,4,
21:59.6,475089,t,0,0,4,
21:59.7,475108,),0,0,2,
22:00.0,475218,(,0,0,1,
22:00.1,475236,N,0,0,0,
22:00.1,475243,),0,0,1,
22:00.3,475316,(,0,0,2,
22:00.3,475335,t,0,0,4,
22:00.4,475376,t,0,0,4,
22:00.6,475423,),0,0,2,
22:00.9,475526,(,0,0,1,
22:00.9,475546,N,0,0,0,
22:00.9,475555,),0,0,1,
22:01.1,475624,(,0,0,2,
22:01.2,475643,t,0,0,4,
22:01.3,475680,t,0,0,4,
22:01.4,475726,),0,0,2,
22:01.7,475831,(,0,0,1,
22:01.8,475850,N,0,0,0,
22:01.8,475865,),0,0,1,
22:02.0,475948,(,0,0,2,
22:02.1,475975,t,0,0,0,
22:02.2,476006,),0,0,2,
22:04.1,476686,(,0,0,1,
22:04.1,476704,N,0,0,0,
22:04.2,476712,),0,0,1,
22:04.3,476778,(,0,0,2,
22:04.4,476794,t,0,0,4,
22:04.5,476828,t,0,0,4,
22:04.6,476872,),0,0,2,
22:04.7,476911,(,0,0,0,
22:04.7,476913,p,0,0,0,
22:04.8,476931,),0,0,0,
22:04.9,476980,(,0,0,1,
22:04.9,476998,N,0,0,0,
22:05.0,477012,),0,0,1,
22:05.2,477078,(,0,0,2,
22:05.2,477092,t,0,0,4,
22:05.3,477129,t,0,0,4,
22:05.5,477181,),0,0,2,
22:07.4,477878,(,0,0,1,
22:07.4,477897,N,0,0,0,
22:07.5,477904,),0,0,1,
22:07.6,477970,(,0,0,2,
22:07.7,477992,t,0,0,4,
22:07.8,478034,t,0,0,4,
22:07.9,478072,),0,0,2,
22:08.2,478175,(,0,0,1,
22:08.3,478194,N,0,0,0,
22:08.3,478201,),0,0,1,
22:08.5,478269,(,0,0,2,
22:08.7,478336,t,0,0,1,
22:08.9,478415,),0,0,2,
22:10.6,479020,(,0,0,1,
22:10.6,479039,N,0,0,0,
22:10.6,479045,),0,0,1,
22:10.8,479108,(,0,0,2,
22:10.9,479132,t,0,0,4,
22:11.0,479165,t,0,0,4,
22:11.1,479206,),0,0,2,
22:11.4,479311,(,0,0,1,
22:11.4,479331,N,0,0,0,
22:11.4,479338,),0,0,1,
22:11.6,479406,(,0,0,2,
22:11.7,479422,t,0,0,4,
22:11.8,479460,t,0,0,4,
22:11.9,479514,),0,0,2,
22:12.2,479614,(,0,0,1,
22:12.3,479632,N,0,0,0,
22:12.3,479639,),0,0,1,
22:12.6,479738,(,0,0,2,
22:12.6,479768,t,0,0,0,
22:12.8,479808,),0,0,2,
22:13.8,480198,(,0,0,1,
22:13.9,480217,N,0,0,0,
22:13.9,480224,),0,0,1,
22:14.1,480285,(,0,0,2,
22:14.1,480305,t,0,0,4,
22:14.2,480340,t,0,0,4,
22:14.3,480377,),0,0,2,
22:14.6,480474,(,0,0,1,
22:14.7,480493,N,0,0,0,
22:14.7,480499,),0,0,1,
22:15.4,480760,(,0,0,1,
22:15.4,480778,N,0,0,0,
22:15.5,480792,),0,0,1,
22:15.7,480877,(,0,0,2,
22:15.8,480905,t,0,0,0,
22:15.9,480939,),0,0,2,
22:17.0,481322,(,0,0,1,
22:17.0,481339,N,0,0,0,
22:17.0,481349,),0,0,1,
22:17.2,481414,(,0,0,2,
22:17.3,481436,t,0,0,4,
22:17.4,481475,t,0,0,4,
22:17.5,481512,),0,0,2,
22:17.8,481620,(,0,0,1,
22:17.8,481640,N,0,0,0,
22:17.9,481648,),0,0,1,
22:18.1,481740,(,0,0,2,
22:18.2,481771,t,0,0,0,
22:18.3,481810,),0,0,2,
22:18.6,481921,(,0,0,1,
22:18.7,481940,N,0,0,0,
22:18.7,481947,),0,0,1,
22:18.9,482021,(,0,0,2,
22:18.9,482035,t,0,0,4,
22:19.0,482070,t,0,0,4,
22:19.2,482120,),0,0,2,
22:23.3,483614,(,0,0,1,
22:23.4,483633,N,0,0,0,
22:23.4,483642,),0,0,1,
22:23.6,483715,(,0,0,2,
22:23.7,483732,t,0,0,4,
22:23.8,483780,t,0,0,4,
22:23.9,483816,),0,0,2,
22:24.1,483910,(,0,0,1,
22:24.2,483930,N,0,0,0,
22:24.2,483937,),0,0,1,
22:24.4,484009,(,0,0,2,
22:24.5,484022,t,0,0,4,
22:24.6,484066,t,0,0,4,
22:24.7,484104,),0,0,2,
22:24.9,484198,(,0,0,1,
22:25.0,484219,N,0,0,0,
22:25.0,484227,),0,0,1,
22:25.4,484349,(,0,0,2,
22:25.5,484398,t,0,0,1,
22:25.6,484441,),0,0,2,
22:27.3,485052,(,0,0,1,
22:27.4,485071,N,0,0,0,
22:27.4,485078,),0,0,1,
22:27.6,485166,(,0,0,2,
22:27.7,485190,t,0,0,0,
22:27.8,485228,),0,0,2,
22:28.1,485331,(,0,0,1,
22:28.1,485351,N,0,0,0,
22:28.2,485360,),0,0,1,
22:28.4,485447,(,0,0,2,
22:28.5,485476,t,0,0,0,
22:28.6,485518,),0,0,2,
22:29.7,485920,(,0,0,1,
22:29.8,485938,N,0,0,0,
22:29.8,485960,),0,0,1,
22:30.0,486024,(,0,0,2,
22:30.1,486041,t,0,0,4,
22:30.2,486079,t,0,0,4,
22:30.3,486122,),0,0,2,
22:30.6,486233,(,0,0,1,
22:30.7,486252,N,0,0,0,
22:30.7,486259,),0,0,1,
22:30.9,486328,(,0,0,2,
22:30.9,486348,t,0,0,4,
22:31.0,486383,t,0,0,4,
22:31.1,486424,),0,0,2,
22:31.4,486538,(,0,0,1,
22:31.5,486555,N,0,0,0,
22:31.5,486563,),0,0,1,
22:33.8,487401,(,0,0,1,
22:33.9,487423,N,0,0,0,
22:33.9,487430,),0,0,1,
22:34.2,487517,(,0,0,2,
22:34.3,487554,t,0,0,0,
22:34.3,487574,),0,0,2,
22:40.4,489768,(,0,0,1,
22:40.5,489787,N,0,0,0,
22:40.5,489795,),0,0,1,
22:40.7,489865,(,0,0,2,
22:40.7,489880,t,0,0,4,
22:40.8,489920,t,0,0,4,
22:41.0,489967,),0,0,2,
22:41.3,490069,(,0,0,1,
22:41.3,490089,N,0,0,0,
22:41.3,490097,),0,0,1,
22:41.5,490164,(,0,0,2,
22:41.6,490186,t,0,0,4,
22:41.7,490227,t,0,0,4,
22:41.8,490266,),0,0,2,
22:42.9,490675,(,0,0,1,
22:43.0,490694,N,0,0,0,
22:43.0,490702,),0,0,1,
22:43.2,490772,(,0,0,2,
22:43.3,490789,t,0,0,4,
22:43.4,490836,t,0,0,4,
22:43.4,490855,),0,0,2,
22:43.8,490972,(,0,0,1,
22:43.8,490993,N,0,0,0,
22:43.8,491001,),0,0,1,
22:44.1,491092,(,0,0,2,
22:44.2,491130,t,0,0,0,
22:44.3,491150,),0,0,2,
22:47.0,492124,(,0,0,1,
22:47.0,492144,N,0,0,0,
22:47.1,492158,),0,0,1,
22:47.3,492247,(,0,0,2,
22:47.4,492276,t,0,0,0,
22:47.5,492317,),0,0,2,
22:47.8,492424,(,0,0,1,
22:47.9,492444,N,0,0,0,
22:47.9,492451,),0,0,1,
22:48.1,492551,(,0,0,2,
22:48.2,492581,t,0,0,0,
22:48.3,492623,),0,0,2,
22:50.3,493321,(,0,0,1,
22:50.3,493339,N,0,0,0,
22:50.4,493346,),0,0,1,
22:50.6,493416,(,0,0,2,
22:50.6,493429,t,0,0,4,
22:50.7,493461,t,0,0,4,
22:50.8,493503,),0,0,2,
22:53.5,494471,(,0,0,1,
22:53.5,494490,N,0,0,0,
22:53.6,494497,),0,0,1,
22:53.8,494594,(,0,0,2,
22:53.9,494634,t,0,0,0,
22:54.0,494658,),0,0,2,
22:54.3,494766,(,0,0,1,
22:54.4,494789,N,0,0,0,
22:54.4,494797,),0,0,1,
22:54.6,494869,(,0,0,2,
22:54.6,494883,t,0,0,4,
22:54.7,494913,t,0,0,4,
22:54.8,494954,),0,0,2,
22:56.7,495630,(,0,0,1,
22:56.8,495648,N,0,0,0,
22:56.8,495664,),0,0,1,
22:57.0,495743,(,0,0,2,
22:57.1,495779,t,0,0,0,
22:57.2,495809,),0,0,2,
22:58.9,496412,(,0,0,0,
22:58.9,496437,p,0,0,0,
22:59.0,496457,),0,0,0,
22:59.1,496478,(,0,0,1,
22:59.1,496498,N,0,0,0,
22:59.1,496506,),0,0,1,
22:59.7,496700,(,0,0,2,
22:59.7,496711,t,0,0,0,
22:59.7,496723,),0,0,2,
23:00.5,496991,(,0,0,0,
23:00.5,497006,p,0,0,0,
23:00.6,497035,),0,0,0,
23:00.7,497053,(,0,0,1,
23:00.7,497073,N,0,0,0,
23:00.7,497082,),0,0,1,
23:00.9,497145,(,0,0,2,
23:01.0,497161,t,0,0,4,
23:01.1,497203,t,0,0,4,
23:01.2,497248,),0,0,2,
23:01.3,497291,(,0,0,0,
23:01.4,497308,p,0,0,0,
23:01.4,497333,),0,0,0,
23:01.5,497354,(,0,0,1,
23:01.5,497375,N,0,0,0,
23:01.6,497382,),0,0,1,
23:01.8,497475,(,0,0,2,
23:01.9,497502,t,0,0,0,
23:01.9,497519,),0,0,2,
23:02.1,497581,(,0,0,0,
23:02.2,497601,p,0,0,0,
23:02.2,497623,),0,0,0,
23:02.3,497644,(,0,0,1,
23:02.3,497663,N,0,0,0,
23:02.4,497672,),0,0,1,
23:02.6,497742,(,0,0,2,
23:02.6,497757,t,0,0,4,
23:02.7,497803,t,0,0,4,
23:02.8,497834,),0,0,2,
23:02.9,497865,(,0,0,0,
23:03.0,497881,p,0,0,0,
23:03.0,497907,),0,0,0,
23:03.1,497926,(,0,0,1,
23:03.1,497944,N,0,0,0,
23:03.1,497951,),0,0,1,
23:03.3,498017,(,0,0,2,
23:03.4,498038,t,0,0,4,
23:03.5,498094,t,0,0,4,
23:03.6,498107,),0,0,2,
23:03.7,498153,(,0,0,0,
23:03.8,498170,p,0,0,0,
23:03.8,498191,),0,0,0,
23:03.9,498211,(,0,0,1,
23:03.9,498229,N,0,0,0,
23:03.9,498236,),0,0,1,
23:04.5,498434,(,0,0,0,
23:04.6,498458,p,0,0,0,
23:04.6,498478,),0,0,0,
23:04.7,498496,(,0,0,1,
23:04.7,498516,N,0,0,0,
23:04.7,498525,),0,0,1,
23:04.9,498580,(,0,0,2,
23:05.0,498606,t,0,0,4,
23:05.1,498641,t,0,0,4,
23:05.2,498690,),0,0,2,
23:05.3,498724,(,0,0,0,
23:05.4,498747,p,0,0,0,
23:05.4,498768,),0,0,0,
23:05.5,498792,(,0,0,1,
23:05.5,498810,N,0,0,0,
23:05.6,498819,),0,0,1,
23:05.8,498912,(,0,0,2,
23:05.9,498944,t,0,0,0,
23:06.0,498974,),0,0,2,
23:06.1,499029,(,0,0,0,
23:06.2,499049,p,0,0,0,
23:06.3,499075,),0,0,0,
23:06.3,499094,(,0,0,1,
23:06.4,499113,N,0,0,0,
23:06.4,499120,),0,0,1,
23:06.6,499189,(,0,0,2,
23:06.7,499214,t,0,0,4,
23:06.7,499247,t,0,0,4,
23:06.8,499282,),0,0,2,
23:07.0,499331,(,0,0,0,
23:07.0,499353,p,0,0,0,
23:07.1,499373,),0,0,0,
23:07.2,499393,(,0,0,1,
23:07.2,499416,N,0,0,0,
23:07.2,499423,),0,0,1,
23:07.4,499495,(,0,0,2,
23:07.5,499510,t,0,0,4,
23:07.6,499543,t,0,0,4,
23:07.7,499581,),0,0,2,
23:07.8,499623,(,0,0,0,
23:07.8,499643,p,0,0,0,
23:07.9,499665,),0,0,0,
23:08.0,499682,(,0,0,1,
23:08.0,499701,N,0,0,0,
23:08.0,499709,),0,0,1,
23:08.3,499799,(,0,0,2,
23:08.4,499831,t,0,0,0,
23:08.5,499869,),0,0,2,
23:08.6,499904,(,0,0,0,
23:08.6,499927,p,0,0,0,
23:08.7,499948,),0,0,0,
23:08.7,499967,(,0,0,1,
23:08.8,499986,N,0,0,0,
23:08.8,499993,),0,0,1,
23:09.1,500081,(,0,0,2,
23:09.1,500105,t,0,0,0,
23:09.2,500138,),0,0,2,
23:09.4,500188,(,0,0,0,
23:09.4,500205,p,0,0,0,
23:09.5,500226,),0,0,0,
23:09.5,500244,(,0,0,1,
23:09.6,500267,N,0,0,0,
23:09.6,500274,),0,0,1,
23:09.8,500341,(,0,0,2,
23:09.8,500361,t,0,0,4,
23:09.9,500390,t,0,0,4,
23:10.0,500426,),0,0,2,
23:10.1,500470,(,0,0,0,
23:10.2,500485,p,0,0,0,
23:10.3,500509,),0,0,0,
23:10.3,500530,(,0,0,1,
23:10.3,500538,(,0,0,0,
23:10.4,500547,p,0,0,0,
23:10.4,500548,N,0,0,0,
23:10.4,500555,),0,0,1,
23:10.4,500557,),0,0,0,
23:10.4,500567,(,0,0,1,
23:10.6,500640,N,0,0,0,
23:10.8,500698,),0,0,1,
23:11.0,500766,(,0,0,0,
23:11.0,500782,p,0,0,0,
23:11.1,500808,),0,0,0,
23:11.1,500825,(,0,0,1,
23:11.2,500847,N,0,0,0,
23:11.2,500856,),0,0,1,
23:11.4,500910,(,0,0,2,
23:11.5,500942,t,0,0,4,
23:11.6,500987,t,0,0,4,
23:11.7,501024,),0,0,2,
23:11.8,501062,(,0,0,0,
23:11.8,501081,p,0,0,0,
23:11.9,501104,),0,0,0,
23:12.0,501126,(,0,0,1,
23:12.0,501144,N,0,0,0,
23:12.0,501151,),0,0,1,
23:12.2,501219,(,0,0,2,
23:12.3,501237,t,0,0,4,
23:12.4,501275,t,0,0,4,
23:12.5,501315,),0,0,2,
23:12.6,501359,(,0,0,0,
23:12.7,501376,p,0,0,0,
23:12.7,501403,),0,0,0,
23:12.8,501425,(,0,0,1,
23:12.9,501445,N,0,0,0,
23:12.9,501455,),0,0,1,
23:13.1,501530,(,0,0,2,
23:13.1,501542,t,0,0,4,
23:13.2,501586,t,0,0,4,
23:13.3,501605,),0,0,2,
23:13.5,501665,(,0,0,0,
23:13.5,501681,p,0,0,0,
23:13.6,501702,),0,0,0,
23:13.6,501727,(,0,0,1,
23:13.7,501744,N,0,0,0,
23:13.7,501751,),0,0,1,
23:13.9,501820,(,0,0,2,
23:13.9,501836,t,0,0,4,
23:14.0,501874,t,0,0,4,
23:14.1,501887,),0,0,2,
23:14.3,501957,(,0,0,0,
23:14.3,501974,p,0,0,0,
23:14.4,501999,),0,0,0,
23:14.4,502015,(,0,0,1,
23:14.5,502038,N,0,0,0,
23:14.5,502046,),0,0,1,
23:14.7,502100,(,0,0,2,
23:14.7,502120,t,0,0,4,
23:14.8,502152,t,0,0,4,
23:15.0,502200,),0,0,2,
23:15.0,502235,(,0,0,0,
23:15.1,502251,p,0,0,0,
23:15.2,502278,),0,0,0,
23:15.2,502293,(,0,0,1,
23:15.3,502315,N,0,0,0,
23:15.3,502322,),0,0,1,
23:15.5,502382,(,0,0,2,
23:15.5,502396,t,0,0,4,
23:15.6,502434,t,0,0,4,
23:15.7,502474,),0,0,2,
23:15.8,502519,(,0,0,0,
23:15.9,502535,p,0,0,0,
23:15.9,502559,),0,0,0,
23:16.0,502582,(,0,0,1,
23:16.1,502600,N,0,0,0,
23:16.1,502607,),0,0,1,
23:16.3,502675,(,0,0,2,
23:16.3,502694,t,0,0,4,
23:16.4,502721,t,0,0,4,
23:16.5,502759,),0,0,2,
23:16.6,502803,(,0,0,0,
23:16.7,502822,p,0,0,0,
23:16.7,502844,),0,0,0,
23:16.8,502867,(,0,0,1,
23:16.9,502887,N,0,0,0,
23:16.9,502894,),0,0,1,
23:17.1,502963,(,0,0,2,
23:17.1,502982,t,0,0,4,
23:17.2,503021,t,0,0,4,
23:17.3,503041,),0,0,2,
23:17.5,503103,(,0,0,0,
23:17.5,503121,p,0,0,0,
23:17.6,503146,),0,0,0,
23:17.6,503170,(,0,0,1,
23:17.7,503190,N,0,0,0,
23:17.7,503198,),0,0,1,
23:17.9,503267,(,0,0,2,
23:18.0,503287,t,0,0,4,
23:18.1,503323,t,0,0,4,
23:18.2,503362,),0,0,2,
23:18.3,503411,(,0,0,0,
23:18.4,503430,p,0,0,0,
23:18.4,503456,),0,0,0,
23:18.5,503474,(,0,0,1,
23:18.5,503495,N,0,0,0,
23:18.6,503504,),0,0,1,
23:18.6,503528,(,0,0,2,
23:18.7,503538,t,0,0,4,
23:18.9,503624,t,0,0,4,
23:19.0,503671,),0,0,2,
23:19.2,503712,(,0,0,0,
23:19.2,503733,p,0,0,0,
23:19.3,503754,),0,0,0,
23:19.3,503773,(,0,0,1,
23:19.4,503792,N,0,0,0,
23:19.4,503799,),0,0,1,
23:19.7,503895,(,0,0,2,
23:19.7,503918,t,0,0,0,
23:19.8,503959,),0,0,2,
23:20.0,504001,(,0,0,0,
23:20.0,504017,p,0,0,0,
23:20.1,504039,),0,0,0,
23:20.1,504059,(,0,0,1,
23:20.2,504079,N,0,0,0,
23:20.2,504088,),0,0,1,
23:20.4,504159,(,0,0,2,
23:20.4,504177,t,0,0,4,
23:20.5,504214,t,0,0,4,
23:20.6,504238,),0,0,2,
23:20.8,504290,(,0,0,0,
23:20.8,504307,p,0,0,0,
23:20.9,504332,),0,0,0,
23:20.9,504351,(,0,0,1,
23:21.0,504372,N,0,0,0,
23:21.0,504382,),0,0,1,
23:21.2,504443,(,0,0,2,
23:21.2,504459,t,0,0,4,
23:21.3,504488,t,0,0,4,
23:21.4,504535,),0,0,2,
23:21.5,504573,(,0,0,0,
23:21.6,504595,p,0,0,0,
23:21.7,504618,),0,0,0,
23:21.7,504635,(,0,0,1,
23:21.8,504653,N,0,0,0,
23:21.8,504661,),0,0,1,
23:22.0,504747,(,0,0,2,
23:22.1,504770,t,0,0,0,
23:22.2,504806,),0,0,2,
23:22.3,504858,(,0,0,0,
23:22.4,504876,p,0,0,0,
23:22.4,504897,),0,0,0,
23:22.5,504917,(,0,0,1,
23:22.5,504935,N,0,0,0,
23:22.6,504942,),0,0,1,
23:22.8,505010,(,0,0,2,
23:22.8,505026,t,0,0,4,
23:22.9,505064,t,0,0,4,
23:23.0,505106,),0,0,2,
23:23.1,505144,(,0,0,0,
23:23.2,505162,p,0,0,0,
23:23.2,505185,),0,0,0,
23:23.3,505208,(,0,0,1,
23:23.4,505226,N,0,0,0,
23:23.4,505233,),0,0,1,
23:23.6,505300,(,0,0,2,
23:23.6,505322,t,0,0,4,
23:23.7,505356,t,0,0,4,
23:23.8,505370,),0,0,2,
23:24.0,505440,(,0,0,0,
23:24.0,505459,p,0,0,0,
23:24.1,505484,),0,0,0,
23:24.1,505508,(,0,0,1,
23:24.2,505527,N,0,0,0,
23:24.2,505535,),0,0,1,
23:24.4,505608,(,0,0,2,
23:24.5,505623,t,0,0,4,
23:24.6,505668,t,0,0,4,
23:24.7,505698,),0,0,2,
23:24.8,505746,(,0,0,0,
23:24.8,505763,p,0,0,0,
23:24.9,505787,),0,0,0,
23:25.0,505809,(,0,0,1,
23:25.0,505829,N,0,0,0,
23:25.1,505838,),0,0,1,
23:25.3,505931,(,0,0,2,
23:25.4,505965,t,0,0,0,
23:25.5,505989,),0,0,2,
23:25.6,506042,(,0,0,0,
23:25.7,506059,p,0,0,0,
23:25.7,506083,),0,0,0,
23:25.8,506105,(,0,0,1,
23:25.9,506124,N,0,0,0,
23:25.9,506131,),0,0,1,
23:26.1,506223,(,0,0,2,
23:26.2,506252,t,0,0,0,
23:26.3,506283,),0,0,2,
23:26.4,506320,(,0,0,0,
23:26.4,506339,p,0,0,0,
23:26.5,506363,),0,0,0,
23:26.6,506379,(,0,0,1,
23:26.6,506397,N,0,0,0,
23:26.6,506404,),0,0,1,
23:26.8,506468,(,0,0,2,
23:26.9,506489,t,0,0,1,
23:26.9,506514,),0,0,2,
23:27.0,506538,(,0,0,0,
23:27.1,506563,p,0,0,0,
23:27.1,506588,),0,0,0,
23:27.2,506599,(,0,0,1,
23:27.2,506616,N,0,0,0,
23:27.4,506666,),0,0,1,
23:28.0,506892,(,0,0,0,
23:28.0,506909,p,0,0,0,
23:28.1,506930,),0,0,0,
23:28.1,506948,(,0,0,1,
23:28.2,506968,N,0,0,0,
23:28.2,506975,),0,0,1,
23:28.5,507061,(,0,0,2,
23:28.5,507091,t,0,0,0,
23:28.6,507131,),0,0,2,
23:28.8,507178,(,0,0,0,
23:28.8,507193,p,0,0,0,
23:28.9,507218,),0,0,0,
23:28.9,507237,(,0,0,1,
23:29.0,507255,N,0,0,0,
23:29.0,507264,),0,0,1,
23:29.2,507332,(,0,0,2,
23:29.2,507345,t,0,0,4,
23:29.4,507385,t,0,0,4,
23:29.4,507411,),0,0,2,
23:29.6,507465,(,0,0,0,
23:29.6,507491,p,0,0,0,
23:29.7,507512,),0,0,0,
23:29.8,507533,(,0,0,1,
23:29.8,507551,N,0,0,0,
23:29.8,507559,),0,0,1,
23:30.0,507634,(,0,0,2,
23:30.1,507649,t,0,0,4,
23:30.2,507683,t,0,0,4,
23:30.3,507737,),0,0,2,
23:30.4,507770,(,0,0,0,
23:30.5,507787,p,0,0,0,
23:30.5,507811,),0,0,0,
23:30.6,507836,(,0,0,1,
23:30.7,507854,N,0,0,0,
23:30.7,507861,),0,0,1,
23:30.9,507924,(,0,0,2,
23:30.9,507948,t,0,0,4,
23:31.0,507990,t,0,0,4,
23:31.1,508015,),0,0,2,
23:31.3,508077,(,0,0,0,
23:31.3,508096,p,0,0,0,
23:31.4,508118,),0,0,0,
23:31.4,508138,(,0,0,1,
23:31.5,508159,N,0,0,0,
23:31.5,508167,),0,0,1,
23:31.7,508225,(,0,0,2,
23:31.8,508249,t,0,0,4,
23:31.8,508283,t,0,0,4,
23:32.0,508330,),0,0,2,
23:32.1,508375,(,0,0,0,
23:32.2,508392,p,0,0,0,
23:32.2,508415,),0,0,0,
23:32.3,508437,(,0,0,1,
23:32.3,508454,N,0,0,0,
23:32.3,508461,),0,0,1,
23:32.5,508529,(,0,0,2,
23:32.6,508543,t,0,0,4,
23:32.7,508579,t,0,0,4,
23:32.7,508602,),0,0,2,
23:32.9,508662,(,0,0,0,
23:33.0,508680,p,0,0,0,
23:33.0,508706,),0,0,0,
23:33.1,508724,(,0,0,1,
23:33.1,508743,N,0,0,0,
23:33.1,508750,),0,0,1,
23:33.3,508812,(,0,0,2,
23:33.4,508833,t,0,0,4,
23:33.5,508865,t,0,0,4,
23:33.6,508908,),0,0,2,
23:33.7,508942,(,0,0,0,
23:33.7,508957,p,0,0,0,
23:33.8,508981,),0,0,0,
23:33.8,509001,(,0,0,1,
23:33.9,509018,N,0,0,0,
23:33.9,509025,),0,0,1,
23:34.1,509089,(,0,0,2,
23:34.2,509113,t,0,0,4,
23:34.4,509194,t,0,0,4,
23:34.4,509207,),0,0,2,
23:34.5,509237,(,0,0,0,
23:34.5,509255,p,0,0,0,
23:34.6,509278,),0,0,0,
23:34.7,509299,(,0,0,1,
23:34.7,509318,N,0,0,0,
23:34.7,509327,),0,0,1,
23:35.0,509424,(,0,0,2,
23:35.1,509456,t,0,0,0,
23:35.2,509486,),0,0,2,
23:35.3,509540,(,0,0,0,
23:35.4,509556,p,0,0,0,
23:35.5,509585,),0,0,0,
23:35.5,509603,(,0,0,1,
23:35.6,509622,N,0,0,0,
23:35.6,509631,),0,0,1,
23:35.9,509729,(,0,0,2,
23:36.0,509786,t,0,0,0,
23:36.1,509828,),0,0,2,
23:36.2,509845,(,0,0,0,
23:36.2,509863,p,0,0,0,
23:36.3,509886,),0,0,0,
23:36.4,509904,(,0,0,1,
23:36.4,509922,N,0,0,0,
23:36.4,509929,),0,0,1,
23:36.6,510003,(,0,0,2,
23:36.7,510021,t,0,0,4,
23:36.8,510055,t,0,0,4,
23:36.9,510095,),0,0,2,
23:37.0,510142,(,0,0,0,
23:37.1,510157,p,0,0,0,
23:37.1,510179,),0,0,0,
23:37.2,510202,(,0,0,1,
23:37.2,510219,N,0,0,0,
23:37.3,510228,),0,0,1,
23:37.5,510300,(,0,0,2,
23:37.5,510319,t,0,0,4,
23:37.6,510359,t,0,0,4,
23:37.7,510375,),0,0,2,
23:37.8,510439,(,0,0,0,
23:37.9,510458,p,0,0,0,
23:38.0,510481,),0,0,0,
23:38.0,510498,(,0,0,1,
23:38.1,510519,N,0,0,0,
23:38.1,510526,),0,0,1,
23:38.3,510597,(,0,0,2,
23:38.3,510609,t,0,0,4,
23:38.4,510638,t,0,0,4,
23:38.5,510694,),0,0,2,
23:38.6,510725,(,0,0,0,
23:38.7,510741,p,0,0,0,
23:38.7,510766,),0,0,0,
23:38.8,510783,(,0,0,1,
23:38.8,510803,N,0,0,0,
23:38.9,510812,),0,0,1,
23:39.1,510880,(,0,0,2,
23:39.1,510893,t,0,0,4,
23:39.2,510926,t,0,0,4,
23:39.3,510976,),0,0,2,
23:39.4,511015,(,0,0,0,
23:39.5,511033,p,0,0,0,
23:39.5,511054,),0,0,0,
23:39.6,511075,(,0,0,1,
23:39.7,511092,N,0,0,0,
23:39.7,511100,),0,0,1,
23:39.9,511186,(,0,0,2,
23:40.0,511214,t,0,0,0,
23:40.1,511251,),0,0,2,
23:40.2,511292,(,0,0,0,
23:40.3,511309,p,0,0,0,
23:40.3,511334,),0,0,0,
23:40.4,511353,(,0,0,1,
23:40.4,511370,N,0,0,0,
23:40.4,511377,),0,0,1,
23:40.6,511443,(,0,0,2,
23:40.7,511463,t,0,0,4,
23:40.8,511522,t,0,0,4,
23:40.9,511538,),0,0,2,
23:41.0,511577,(,0,0,0,
23:41.1,511596,p,0,0,0,
23:41.1,511617,),0,0,0,
23:41.2,511640,(,0,0,1,
23:41.2,511659,N,0,0,0,
23:41.2,511666,),0,0,1,
23:41.5,511744,(,0,0,2,
23:41.5,511760,t,0,0,4,
23:41.6,511798,t,0,0,4,
23:41.7,511825,),0,0,2,
23:41.9,511884,(,0,0,0,
23:41.9,511902,p,0,0,0,
23:42.0,511929,),0,0,0,
23:42.0,511949,(,0,0,1,
23:42.1,511969,N,0,0,0,
23:42.1,511977,),0,0,1,
23:42.4,512076,(,0,0,2,
23:42.5,512108,t,0,0,0,
23:42.6,512154,),0,0,2,
23:42.7,512190,(,0,0,0,
23:42.8,512219,p,0,0,0,
23:42.8,512235,),0,0,0,
23:42.9,512255,(,0,0,1,
23:42.9,512276,N,0,0,0,
23:43.0,512285,),0,0,1,
23:43.2,512375,(,0,0,2,
23:43.3,512409,t,0,0,0,
23:43.4,512433,),0,0,2,
23:43.5,512485,(,0,0,0,
23:43.6,512502,p,0,0,0,
23:43.6,512525,),0,0,0,
